RSST_Accruals,recch,invch,Soft_Assets,Change_Cash_Sales,Delta_ROA,Issued,Misstated
-0.053467655,0.054493868,0.063046524,1.3451078667916605,-0.214253174,0.004830293,1,FALSE
-0.153265341,0.054304052,0.06495447,1.2034735438078097,-0.214253626,0.000320599,1,FALSE
0.016136835,0.049819661,0.069901873,0.9355536954915616,-0.208379235,0.00477085,1,TRUE
-0.008837538,0.059215528,0.040993889,1.1218596218906478,-0.208329179,0.004415625,1,FALSE
0.020656191,0.056781822,0.058212745,0.933250078,-0.207024031,0.004788897,1,FALSE
0.020656191,0.056781822,0.058212745,0.933250078,-0.207024031,0.004788897,1,FALSE
0.011823685,0.057073325,0.067203289,0.4706064653706346,-0.210428334,0.005371236,1,FALSE
0.004976193,0.055697162,0.063141211,0.4764235878526149,-0.210420459,0.00445109,1,FALSE
0.017452968,0.052632998,0.056115425,0.5328507707345351,-0.209834368,0.005141408,1,FALSE
0.007880302,0.055924263,0.06399813,0.3374274247921447,-0.210128998,0.004561167,1,FALSE
0.014981695,0.050975502,0.059472084,0.4096814225770434,-0.209278148,0.004699729,1,FALSE
0.024946698,0.0523076,0.061275874,1.3278877743261868,-0.209113681,0.004356363,1,FALSE
-0.023956311,0.056859782,0.056053879,1.2153502532787872,-0.209390116,0.003380155,1,FALSE
0.003801578,0.067164052,0.080592051,1.113822467,-0.211717914,0.005825758,1,FALSE
0.018651013,0.052402508,0.058023371,1.2248500528101445,-0.211175633,0.005228352,1,FALSE
0.014841084,0.053046525,0.056517846,1.343582235,-0.211296472,0.004683678,1,FALSE
0.009894374,0.038495134,0.061110172,-0.238288143,-0.209627087,0.004711043,1,FALSE
0.011129746,0.055466672,0.047399474,-0.485295488,-0.207414516,0.004510103,1,FALSE
0.02829084,0.054256598,0.010637191,-0.200429589,-0.166386463,0.004705255,1,FALSE
0.019828371,0.054256598,0.028343687,-0.223786821,-0.151595531,0.004795999,1,FALSE
0.017614528,0.054256598,0.060257988,-0.177998058,-0.142654189,0.004684123,1,FALSE
-0.037583237,0.1266881547913533,0.1148687964420085,-0.302998471,-0.034598023,0.003676587,1,FALSE
0.016194353,0.054256598,0.043403676,-0.056060455,0.015817072,0.005465092,0,FALSE
-0.038785638,0.054256598,0.02128476,-0.322196888,0.007716985,0.002826808,0,FALSE
0.018564616,0.054131185,0.056470502,0.2354698069961017,-0.210282603,0.004930766,1,FALSE
-0.028761102,0.05400916,0.065702498,-0.807145614,-0.211698634,0.004336428,0,FALSE
-0.019972097,0.2341813434355896,0.062582557,1.3772483122716512,-0.114529902,0.003398146,1,FALSE
0.008157297,0.1601295762640628,0.062582557,1.1877305676416163,-0.117887409,0.005980413,1,FALSE
0.016445111,-0.094060478,0.062582557,1.3015665933403004,-0.081155693,0.004774752,1,FALSE
0.012079591,-0.090189598,0.062582557,1.221643143880344,-0.057918903,0.004738796,1,FALSE
0.01555749,0.02180154,0.062582557,1.1762707815245754,-0.043537464,0.004712272,1,FALSE
0.016650298,-0.048708135,0.062582557,1.3737669357132332,-0.014933081,0.004708755,1,FALSE
-0.014376239,0.1176244652496925,0.062582557,1.240443128265951,-0.014806992,0.003944223,1,FALSE
0.017956369,0.032976926,0.066493136,0.1856101830156459,-0.204112496,0.004890042,1,FALSE
0.00418194,0.046833457,0.060433159,-0.719321169,-0.202297743,0.004662333,1,FALSE
0.044101889,-0.039552927,0.061072297,-0.213383238,-0.196244944,0.00470364,1,FALSE
0.004190841,0.097941277,0.044033346,-0.474736451,-0.199939351,0.004731918,1,FALSE
0.028984287,0.04138643,0.04963409,-0.333328437,-0.201553249,0.004666328,1,FALSE
0.01453423,0.054720968,0.062284292,-0.258795163,-0.200482265,0.004700984,1,FALSE
0.016666822,0.027882414,0.0603148,-0.304230559,-0.197326519,0.004607487,1,FALSE
0.014718793,0.054256598,0.062582557,1.7369287329607723,-0.21426829,0.021502245,0,FALSE
-0.088472174,0.054161691,0.062582557,1.553091376762186,-0.214262769,-0.014444257,1,FALSE
-1.40196877,0.054351506,0.062582557,-1.660507491,-0.214270824,-1.406334108,0,FALSE
-0.06892935,0.060462887,0.062582557,-0.02924942,-0.213533934,-0.007460061,1,FALSE
0.018117166,-0.286879118,0.074967635,1.2898299932743855,0.1376438748809874,0.004727843,1,TRUE
0.00752082,0.051521222,0.068230645,0.478964428,-0.206791857,0.007112725,1,FALSE
-0.014425681,0.053873578,0.064466831,-0.104479352,-0.21146275,0.004404896,0,FALSE
0.013927296,0.050534859,0.082490528,1.1514418942992468,-0.196684309,0.004941622,0,FALSE
0.013687567,0.053968486,0.079654649,1.1304251977725854,-0.197970087,0.004653213,0,FALSE
0.015818497,0.05850033,0.031260051,1.178414378372437,-0.194797504,0.004787816,1,FALSE
0.015708958,0.046131818,0.092863505,1.128758413925432,-0.193659539,0.004691952,1,FALSE
0.00047891,0.082457757,0.2576333339799761,0.5931603537057718,-0.196599586,0.005668075,1,FALSE
0.00862243,0.057276698,0.1168335546273263,0.2247390287332726,-0.198571837,0.005033497,1,FALSE
0.038741745,-0.018063102,-0.000408064,0.3739625991135243,-0.189458152,0.005229276,1,FALSE
0.009770849,0.176772327,0.105144427,-0.114031892,-0.198587858,0.004525848,1,FALSE
0.024708651,-0.037556475,0.033362105,-0.029669808,-0.186310824,0.004722792,1,FALSE
0.005593529,0.1522996873929946,0.042726663,-0.18036941,-0.192692829,0.004762896,1,FALSE
0.001008131,0.1244340958739246,0.020115374,-0.375929621,-0.204053842,0.003615893,1,FALSE
-0.000820813,0.073624557,0.109036069,-0.341058706,-0.210916124,0.004571396,1,FALSE
0.009731052,0.003233517,0.021024371,0.6089171863617007,-0.200384146,0.005113664,1,FALSE
0.001282,0.043149003,0.073305876,0.4669314063759177,-0.197231025,0.004985131,1,FALSE
0.011700968,0.098958146,0.050732461,0.7670086382495728,-0.204009399,0.00452558,1,FALSE
0.004250744,0.012470075,0.03740998,0.9285521052149464,-0.202341734,0.004955115,1,FALSE
0.033181228,0.02497417,0.026984926,0.924052305,-0.197337924,0.005095695,1,FALSE
0.01281106,0.1044865218452508,0.001324711,0.6193211989640965,-0.199992755,0.004700931,1,FALSE
0.014491874,0.042810047,0.034583569,0.8775079317696044,-0.191431852,0.004652608,1,FALSE
0.014405209,0.038254475,0.1186420790292332,0.9281175558034276,-0.189047482,0.00467875,1,FALSE
0.009067276,0.000335442,-0.005341264,0.9104163993862142,-0.180905757,0.004679836,1,FALSE
0.015408529,0.007538261,-0.031375494,1.1376978263895887,-0.166583607,0.004727616,1,FALSE
0.014700447,0.1130011022972523,0.1251565543617566,1.0519984100483364,-0.172631155,0.004701414,1,FALSE
0.006225436,0.055619202,0.1205358218584551,0.9911316569983296,-0.169741164,0.004730077,1,FALSE
0.014497708,0.018527222,0.007621406,1.2003129631878562,-0.166158273,0.004648402,1,FALSE
0.012609519,0.091870571,0.1218425044106183,1.1393792768896307,-0.17155293,0.004736655,1,FALSE
0.013070098,-0.000227226,0.022572505,1.1379223910236933,-0.165561139,0.004710599,1,FALSE
0.015754398,0.037193542,0.059183289,1.1560956490066054,-0.159030688,0.004699833,1,FALSE
0.013646699,-0.023838917,0.026359991,1.083490961,-0.145799345,0.004735002,1,FALSE
0.019981895,0.076529412,0.026819224,1.2923010120852083,-0.146743969,0.004717449,1,FALSE
0.013668155,0.1040221518126377,0.057649357,1.1521834261731452,-0.164900464,0.004686679,1,FALSE
0.012649376,0.08111549,0.013307369,1.262624443315025,-0.165236278,0.004611769,1,FALSE
0.007859012,0.058513889,0.149978788,1.0351730904616765,-0.166346817,0.00466761,1,FALSE
0.013381553,0.032604075,0.014860238,1.2556374187081043,-0.165418396,0.004648817,1,FALSE
0.015048936,-0.024242274,0.023102753,1.5464085032921138,-0.159647916,0.004732419,1,FALSE
0.012051921,0.03356671,0.06484558,1.5319719206664988,-0.158789463,0.004697854,1,FALSE
0.003224295,0.091873961,0.075351118,1.3300463496389558,-0.166367274,0.004430485,1,FALSE
0.008942157,0.09722269,0.1065173905651399,1.3279627445946471,-0.181622372,0.004812747,1,FALSE
0.011266228,0.035610616,0.054590962,1.4170894949389758,-0.175975899,0.004763355,1,FALSE
0.011202504,0.028994191,-0.019837865,1.499781399234608,-0.172674603,0.004685285,1,FALSE
0.014046423,0.056120858,0.085700423,1.096250182068834,-0.203717213,0.004923413,1,FALSE
0.032011852,0.035797042,0.053923418,0.1642591346680789,-0.20128315,0.004852661,1,FALSE
0.017989225,0.033559931,0.035416816,0.2771102888600347,-0.197607842,0.004734126,1,FALSE
0.016219445,0.002623396,0.031018598,0.346507571,-0.193840118,0.004616519,1,FALSE
0.007043687,0.05060265,0.063832427,-0.025928995,-0.212148589,0.005234086,1,FALSE
0.016937855,0.02187611,0.060504174,0.3884942616597354,-0.210418377,0.005020325,1,FALSE
0.066660841,0.071967061,0.065991294,1.2729992122683629,-0.210413489,0.004497247,1,FALSE
0.014931776,0.019988124,0.063827693,1.2256987943748203,-0.207370254,0.004672319,1,FALSE
0.001332987,0.054351506,0.063411069,-1.15788394,-0.202198628,0.004676042,0,FALSE
0.002469936,0.054504036,0.062023903,0.7241382199112302,-0.210321887,0.004717092,1,FALSE
0.003308691,0.055520905,0.06381349,0.6320693721302731,-0.209214606,0.004665545,0,FALSE
0.023351666,0.058927415,0.062625166,-0.971355882,-0.209073039,0.004803979,0,FALSE
-0.005485737,0.054520984,0.061417905,-1.169974628,-0.212402033,0.004071085,1,FALSE
-0.00434979,0.047307996,0.063453679,-0.85653186,-0.212214756,0.005073813,1,FALSE
0.009285388,0.055212455,0.056801907,-0.637794226,-0.212658103,0.004364226,1,FALSE
0.019269119,0.055907315,0.075341649,1.1959583678492234,-0.206468716,0.004770179,1,FALSE
0.014173315,0.4728810984478688,0.052834516,-0.629026903,0.1742597302233094,0.004708778,1,FALSE
0.013844868,0.015090206,-0.362084538,-0.537106673,0.2111116510419265,0.00468288,1,FALSE
0.013917072,-1.337694269,-0.628354249,-0.356882243,0.312580069,0.004699703,1,FALSE
0.0337435,2.284588579846341,0.001035915,-0.222994664,0.2315225346988094,0.004655042,1,FALSE
0.014351281,-0.037603929,0.062582557,0.5946135586590391,-0.185240926,0.005404167,1,FALSE
0.016226382,0.012948003,0.062582557,0.8772098142457524,-0.18495924,0.00461236,1,FALSE
0.020863986,0.1537470304873436,0.062582557,0.9030106781776778,-0.188722168,0.004813743,0,FALSE
0.020863986,0.1537470304873436,0.062582557,0.9030106781776778,-0.188722168,0.004813743,0,FALSE
-0.002399081,0.4181939005925379,0.062582557,0.6224374407205457,-0.208930205,0.003931341,1,FALSE
0.010356137,0.3195101843188238,0.062582557,0.4728654954569385,-0.203415614,0.005302552,1,FALSE
0.000990767,0.2354354814798732,0.062582557,0.172195288,-0.197099052,0.004568889,1,FALSE
0.015786107,0.1659257277660224,0.062582557,0.007969855,-0.189064861,0.005014051,1,FALSE
-0.003502921,0.090623212,0.062582557,-0.536016718,-0.179806713,0.004883986,1,FALSE
-0.005639991,0.082017113,0.062582557,-0.76657747,-0.175146321,0.005033347,1,FALSE
-0.024582114,0.091396032,0.062582557,-0.983171513,-0.172505429,0.004610409,1,FALSE
0.018305425,0.028902673,0.062582557,0.1807266053997972,-0.1698773,0.005350791,1,FALSE
0.00694818,0.068923234,0.062582557,0.4053593001218221,-0.169445991,0.004506569,1,FALSE
0.096993622,-0.169278255,0.062582557,1.4808185666272973,-0.154139209,0.004144545,1,FALSE
0.002274681,-0.084576483,0.062582557,0.8575698557767584,-0.156367439,0.004485613,1,FALSE
0.024636369,-0.338488594,0.062582557,0.7927853955424787,-0.139570493,0.004761922,1,FALSE
0.016081891,0.058208828,0.061574139,1.2923271188097334,-0.206301171,0.004627357,1,FALSE
0.019828575,0.060744221,0.071170681,1.3037254755781922,-0.203309892,0.004112713,1,FALSE
-0.003729064,0.054005771,0.062213277,1.3626839892008995,-0.209103815,0.00481849,1,FALSE
0.012357362,0.054256598,0.062582557,1.7824749504259316,-0.21426829,0.004705183,0,FALSE
0.010270234,0.071306097,0.063827693,-0.860868949,-0.191292729,0.00491123,1,FALSE
0.010148042,0.055605644,0.062644104,-0.857254553,-0.190914282,0.004735339,1,FALSE
0.012583902,0.066933561,0.06086872,1.4434221202704844,-0.210621766,0.004630859,1,FALSE
-0.001842402,0.058479993,0.058814009,1.3158579459147672,-0.210276629,0.004507075,1,FALSE
0.009032815,0.048860415,0.058653041,1.4377485587385588,-0.209477283,0.004843856,1,FALSE
0.016335901,0.049819661,0.061635686,1.4624221571058322,-0.208906037,0.004944279,1,FALSE
0.009363377,0.045952171,0.051551505,1.4157298522615582,-0.207659814,0.004738228,1,FALSE
0.011801996,0.037356241,0.054548353,1.3345158509670978,-0.206368877,0.004687626,1,FALSE
0.011602221,0.0637711,0.04878664,1.2366438674669795,-0.206620239,0.004557468,1,FALSE
-0.004688933,0.1129977127349704,0.062582557,1.2300131873445477,-0.19282996,0.004589948,1,FALSE
-0.002586411,0.073736413,0.062582557,1.3416688041755342,-0.194069757,0.004780335,1,FALSE
0.021297922,-0.007535122,0.073665687,0.7253452518048558,-0.18265018,0.004867856,1,FALSE
0.008521662,0.1097911868163425,0.037367371,0.7616296430444829,-0.185444134,0.004473187,1,FALSE
0.008076926,0.001809901,0.059178554,0.1350585665290064,-0.202023027,0.004777126,0,FALSE
0.031061496,0.052060162,0.062582557,1.7114114021212288,-0.211687501,0.004807541,1,FALSE
0.013807409,0.050250136,0.062582557,1.703021932047732,-0.21131195,0.004288706,1,FALSE
0.005289499,0.052375391,0.062582557,1.555462944325379,-0.209244929,0.004632517,1,FALSE
0.044458543,0.042169419,0.062582557,1.5956574346263492,-0.2081906,0.004787722,1,FALSE
0.015373548,0.046518228,0.061432108,1.4621793651360344,-0.207729331,0.004556824,1,FALSE
0.016001058,0.048768897,0.063633584,1.543529705185117,-0.207090831,0.004796203,1,FALSE
0.010673699,0.052734685,0.063117539,1.133249887091026,-0.207034078,0.004701506,1,FALSE
0.067020523,0.2316662882224586,0.062582557,0.985902447,-0.175563599,0.005659686,1,FALSE
0.009507045,0.024496242,0.062582557,0.9028625734497616,-0.141586644,0.004576508,1,FALSE
-0.002991607,-0.166271713,0.062582557,0.738297289,-0.129697562,0.004862499,1,FALSE
0.012646536,0.051707648,0.048819781,1.7095604365937165,-0.204969229,0.004722398,0,FALSE
0.01158067,0.050961944,0.091069183,1.714597278279342,-0.2045448,0.004622538,0,FALSE
0.01162842,0.054507426,0.067473148,1.729435484,-0.204491305,0.004729254,0,FALSE
0.015667794,0.055548022,0.048346345,1.7125814293754549,-0.203104783,0.004738897,1,FALSE
-0.033344454,0.052602492,0.062222746,0.1286505983014188,-0.212476799,0.00456356,1,FALSE
0.038504742,0.052805866,0.062947102,-0.450780288,-0.214027427,0.005812347,1,FALSE
-0.019601958,0.054893836,0.062748259,-0.117513899,-0.214197326,0.004620791,0,FALSE
0.024084692,0.053056693,0.062776666,0.9181927398630432,-0.214068702,0.004552662,1,FALSE
-0.034415133,0.053849851,0.062937634,0.5806088113188269,-0.214097034,0.004953448,0,FALSE
0.01001867,0.051792387,0.062582557,-1.272907024,-0.200962814,0.00524114,0,FALSE
-0.049162532,0.057276698,0.062909228,-0.112949892,-0.214079655,0.003581339,0,FALSE
0.012980804,0.052971954,0.062592026,-0.155836423,-0.213931661,0.006857817,1,FALSE
0.033611354,0.053788839,0.062615697,0.3954481642343151,-0.213844676,0.0054648,1,FALSE
0.063128113,0.054887057,0.062582557,0.7721582897395418,-0.213862417,0.004116989,1,FALSE
0.002778706,0.054144743,0.062530479,1.117882614230596,-0.213762397,0.00420956,0,FALSE
-0.022257927,0.055432777,0.06259676,0.9044239361910328,-0.213721393,0.004268181,0,FALSE
-0.027108758,0.056453035,0.062610963,0.9262857802809696,-0.213951937,0.001461544,0,FALSE
0.025396833,0.054073562,0.062587291,1.0012119359958178,-0.213981807,0.007904892,1,FALSE
0.014586808,0.053439714,0.062582557,-0.549816638,-0.213630334,0.007660793,1,FALSE
0.053510724,0.053338027,0.062478401,0.1599290499188589,-0.213536107,0.003631614,1,FALSE
0.011589333,0.055280246,0.062610963,-0.171772067,-0.213785207,0.004245227,0,FALSE
0.054344959,0.053731216,0.062658307,0.7975247782005925,-0.2137805,0.005488155,0,FALSE
-0.189576805,0.05439896,0.062582557,-1.660507491,-0.214253807,-7.105696726,1,FALSE
-0.001931109,0.055317531,0.062582557,0.2817887870978983,-0.210984101,0.005204238,1,FALSE
0.008631899,0.05780886,0.062582557,0.1803630359228195,-0.211887088,0.005195712,1,FALSE
0.021324063,0.053768501,0.062582557,-0.307695429,-0.211456957,0.005050124,1,FALSE
0.016053848,-0.159624782,-0.316639445,0.230667776,0.084678584,0.004693552,0,FALSE
0.007982932,0.054256598,0.062582557,-1.143622263,-0.210785691,0.004702576,1,FALSE
0.007064687,0.054256598,0.062582557,-1.196572531,-0.210431683,0.004729951,0,FALSE
0.015324784,0.064482908,0.05957624,1.3622555647203785,-0.208218298,0.004875725,1,FALSE
0.006722396,0.062557636,0.072889252,1.3046139659758014,-0.209122099,0.004402579,1,FALSE
0.017388536,-0.12657316,0.056901328,1.263542365832173,-0.175461497,0.004652268,1,FALSE
0.014761054,0.032024459,0.062582557,-1.271333059,-0.166347813,0.004665559,1,FALSE
0.052827908,0.010097381,0.062582557,-1.350031635,-0.157165246,0.004676859,1,FALSE
0.020833352,0.005996011,0.062582557,-1.293245092,-0.150704311,0.004762794,1,FALSE
-0.031605175,0.03310573,0.062582557,-1.322553356,-0.145113778,0.00474997,1,FALSE
0.027418479,-0.028326697,0.062582557,-1.16976944,-0.133358658,0.004836445,1,FALSE
-0.000587502,-0.142110913,0.062582557,-1.208940059,-0.117120648,0.004788284,1,FALSE
0.019366999,-0.409560936,0.062582557,-0.838838855,-0.082474329,0.005025869,1,FALSE
0.004825279,-0.184524506,0.062582557,-0.82687819,-0.063380542,0.004834203,1,FALSE
0.009324999,-0.082942714,0.062582557,-0.961540544,-0.074835239,0.004426329,1,FALSE
0.005807106,-0.310168801,0.062582557,-0.454811206,-0.088023678,0.00426088,1,FALSE
0.013645981,-0.202234969,0.062582557,0.1187135317895175,-0.110357662,0.004201413,0,FALSE
0.021461018,0.083210239,0.062582557,0.4149188338941653,-0.12798482,0.004827777,0,FALSE
0.014211663,0.017330707,0.062582557,0.3355288248655143,-0.136359442,0.004704595,0,FALSE
0.185954079,0.051433093,0.069357422,-0.712689457,-0.209977655,0.01315025,0,FALSE
0.007283207,0.055927653,0.073859795,-0.687696931,-0.21116097,-0.000880896,0,FALSE
0.012558869,0.054158301,0.067203289,-0.253184226,-0.211844003,0.004720696,0,FALSE
-0.014389327,0.054904005,0.065522593,-0.423709403,-0.212052642,0.004118037,0,FALSE
-0.002353116,0.055134495,0.064130692,-0.789119796,-0.212399408,0.005068006,1,FALSE
-0.075855667,0.055490399,0.060911329,0.5188768832455198,-0.209210261,0.00446418,0,FALSE
0.007479391,0.059852766,0.065006548,0.6671048907918172,-0.210266944,0.004754821,0,FALSE
0.016474963,0.059069777,0.064410019,0.5391715902004033,-0.209693707,0.005007841,0,FALSE
0.016474963,0.059069777,0.064410019,0.5391715902004033,-0.209693707,0.005007841,0,FALSE
0.013947025,0.055595475,0.060878188,0.752901706,-0.210645029,0.004234601,0,FALSE
0.033686364,0.056134416,0.062255886,0.6963662175432158,-0.211203059,0.005602805,1,FALSE
-0.011302169,0.059229086,0.070133856,0.5638343894863569,-0.213085338,0.004353091,1,FALSE
0.016281819,0.054276936,0.068689878,1.430160087845615,-0.213091312,0.005643441,1,FALSE
-0.001099575,0.054581996,0.06609545,1.111147298,-0.213402143,0.004345217,0,FALSE
0.013275126,0.053443103,0.062582557,0.2559472300307773,-0.213798422,0.004683284,0,FALSE
-0.063823935,0.053687152,0.062582557,-0.38133133,-0.213862326,0.004330216,1,FALSE
0.007167928,0.054161691,0.062516276,0.9981023048883956,-0.213668713,0.004201816,0,FALSE
0.000550628,0.051280563,0.064239582,1.5168375767973483,-0.213543529,0.004251729,1,FALSE
0.020112494,0.054239651,0.060778767,-1.508255649,-0.214264579,0.005655714,1,FALSE
0.004948274,0.053992213,0.057966559,-1.505839907,-0.214251545,0.005214465,1,FALSE
-0.006655931,0.054419297,0.059642521,-1.474356922,-0.214263764,0.004523651,1,FALSE
0.002249671,0.054005771,0.061285343,-1.474288285,-0.2142262,0.004840492,1,FALSE
0.017768665,0.054426077,0.056418424,-1.299160048,-0.21421923,0.00403438,1,FALSE
0.061946327,0.054198976,0.062592026,-1.153784582,-0.214237877,0.003211381,1,FALSE
-0.014333799,0.074509233,0.062928165,-1.517388356,-0.210393033,0.005294776,1,FALSE
0.012734739,0.054178638,0.062582557,-0.877368873,-0.213904054,0.003194398,1,FALSE
-0.016690098,0.053558349,0.062582557,-0.571230682,-0.213748367,0.004987576,1,FALSE
0.003429794,0.048796014,0.062582557,0.8632812436257477,-0.212835152,0.007655192,1,FALSE
-0.01317305,0.058324073,0.062582557,0.6080895564727027,-0.213283205,0.004329574,1,FALSE
0.026585014,0.053209224,0.062582557,0.5516710979539396,-0.213180832,0.005391523,1,FALSE
0.015700971,0.048314696,0.062582557,0.6916043135763292,-0.212597547,0.005458809,1,FALSE
0.038646831,0.055198897,0.062582557,0.6027858364218185,-0.212503863,0.004920276,1,FALSE
0.019254712,0.052124564,0.062582557,1.1616282006672858,-0.212231773,0.004596984,1,FALSE
0.021837646,0.051104305,0.062582557,0.7186569180686005,-0.205842074,0.004791491,1,FALSE
0.022837476,0.056575059,0.062582557,1.0961650044242963,-0.206603222,0.0042064,1,FALSE
0.011791202,0.051250057,0.062582557,0.9259843609793572,-0.206816116,0.005266936,0,FALSE
0.021058309,0.042735476,0.062582557,1.2116788542962134,-0.199046683,0.004569702,1,FALSE
0.008413758,0.054622671,0.063193289,1.1002664288404698,-0.211697729,0.00455559,0,FALSE
0.008563334,0.055256519,0.062719853,0.9553752485554894,-0.212388727,0.004840946,0,FALSE
0.008168083,0.054127795,0.062317433,0.7237294191957473,-0.212299931,0.004739777,0,FALSE
0.017802725,0.054039666,0.062767197,0.9345302536913114,-0.212509023,0.004716829,0,FALSE
0.031720304,0.054765033,0.062715119,0.9809137349594422,-0.212706619,0.004634615,1,FALSE
-0.026055844,0.053819345,0.060338472,-0.31305984,-0.213765293,0.004039419,1,FALSE
0.018116739,-0.046406622,-0.053025708,1.575301173363605,-0.104316088,0.004688431,1,TRUE
0.014191569,0.066031938,0.089710423,0.00211461,-0.194605339,0.004915846,0,FALSE
0.003499106,0.040491586,0.088015523,-0.238170815,-0.193127939,0.004802922,1,FALSE
0.005463748,0.056049677,0.086330092,-0.033398181,-0.192807241,0.004455591,1,FALSE
0.01336622,0.05254148,0.064414753,-0.011892347,-0.194356602,0.004916083,0,FALSE
0.008763551,0.065903134,0.058028105,-0.107769332,-0.196090343,0.004680518,0,FALSE
-0.001307888,0.055520905,0.059590443,-0.246324613,-0.198675025,0.004530755,0,FALSE
0.011072422,0.061340784,0.095396386,-0.255680625,-0.202245334,0.004680685,0,FALSE
0.00388908,0.095588921,0.1542491785756784,0.007807714,-0.198949016,0.004399423,1,TRUE
0.010223745,0.038115503,0.1628609740915651,-0.276304656,-0.191625103,0.004927205,1,FALSE
0.010223745,0.038115503,0.1628609740915651,-0.276304656,-0.191625103,0.004927205,1,FALSE
-0.012367899,0.06214072,0.032027016,0.3233922483198964,-0.193186865,0.004370848,1,FALSE
0.004927095,0.085972733,0.1578520243082731,-0.486228849,-0.201153079,0.00483859,1,FALSE
0.021298979,0.005396058,-0.098593895,0.021759338,-0.190112039,0.005127816,1,FALSE
0.026688748,0.056700473,0.052990749,0.3160617265400107,-0.189848276,0.004719351,1,FALSE
0.016329093,0.049884063,0.04963409,0.5737430833588182,-0.19007882,0.004287602,1,FALSE
0.010114318,0.059266371,0.055698802,-0.006725462,-0.186562096,0.004812666,1,FALSE
0.014450568,0.038739182,-0.021400203,0.072355789,-0.184076258,0.004715839,1,FALSE
-0.005044376,0.05486333,0.067103868,1.0393804547287804,-0.2119242,0.004098163,1,FALSE
0.000121591,0.060720494,0.066114387,0.6000662324679333,-0.212234036,0.005135984,1,FALSE
0.000121591,0.060720494,0.066114387,0.6000662324679333,-0.212234036,0.005135984,1,FALSE
0.023017802,0.057049598,0.049184326,0.7946416124287081,-0.21199978,0.004838265,1,FALSE
-0.018705555,0.057734289,0.068131223,0.9215956443411266,-0.213310994,0.003742431,0,FALSE
-0.437248433,0.054080341,0.062582557,0.6125622091487988,-0.214263583,0.004693343,1,FALSE
-0.215466535,0.054209145,0.062582557,1.7826341530101444,-0.214267023,-0.00319769,1,FALSE
-0.193948588,0.054531153,0.062582557,0.3319704147933517,-0.214275622,0.004309596,1,FALSE
-0.214015551,0.054378623,0.062582557,1.5071828215125946,-0.214271549,0.019493477,1,FALSE
0.34911276,0.053978654,0.062582557,-0.597074974,-0.214260868,-0.046138772,1,FALSE
-0.728782641,0.054524374,0.062582557,-1.209008107,-0.214267294,0.043508449,1,FALSE
-0.100767052,0.054259988,0.062582557,1.0381314939374364,-0.21424901,0.024298418,0,FALSE
0.013446978,0.05400916,0.062582557,1.2944886046083035,-0.214243217,0.004352788,0,FALSE
-0.01898927,0.054429466,0.060646205,1.6258987180822586,-0.214252359,0.004180289,0,FALSE
-0.028168159,0.054337948,0.062582557,1.6672481177248395,-0.214270462,0.005629922,0,FALSE
0.041905741,0.037118971,0.062582557,1.6740717712798625,-0.213264197,0.006964424,1,FALSE
0.009007826,0.068343619,0.062582557,1.2375928164790209,-0.214381706,0.003158844,0,FALSE
0.012136676,0.05447692,0.062582557,1.0514337095586488,-0.213964428,0.004775807,0,FALSE
-0.015135879,0.054429466,0.062582557,1.1804756314551312,-0.214153244,0.003760712,0,FALSE
-0.06943957,0.054581996,0.062582557,1.2494956506675807,-0.21411215,0.005112207,0,FALSE
0.000975929,0.052338106,0.062582557,1.5557619717649591,-0.214116857,0.004649011,0,FALSE
-0.01914944,0.055859861,0.062582557,1.4411556580118767,-0.214244756,0.004674441,0,FALSE
-0.063871778,0.054595555,0.062582557,1.247410679957343,-0.214204476,0.004760466,0,FALSE
0.004415319,0.05447353,0.062582557,1.3998424840943382,-0.214229821,0.004479391,0,FALSE
0.005732266,0.05408712,0.062582557,1.560396610822225,-0.214164287,0.004621719,0,FALSE
-0.003202166,0.057358048,0.062582557,0.2812286938039158,-0.213870744,0.004907803,0,FALSE
-0.046304238,0.054900615,0.062582557,-0.258968492,-0.2139666,0.003064436,0,FALSE
-0.027839518,0.054507426,0.062582557,-0.20647808,-0.213994208,0.00556975,0,FALSE
-0.018942194,0.054093899,0.062582557,-0.14398068,-0.214021182,0.004985561,0,FALSE
0.056711604,-0.259735504,-0.188002229,0.9801344909442292,0.4101088735090175,0.005095392,1,FALSE
0.007738753,-0.527290602,0.041150122,0.4253576800053794,0.6219955606327088,0.004091873,1,FALSE
0.075455743,0.9359088643973928,-0.077237211,1.3385608173561605,2.097599577701032,0.00455578,1,FALSE
0.014339772,-0.479816393,0.003663483,1.1724527235156144,2.7862266492839987,0.00474475,1,FALSE
0.011595236,-0.567182361,-0.371747361,1.3545903801928303,3.127841543928911,0.004727343,1,FALSE
0.0137682,0.054812487,0.062057043,-0.280666607,-0.210730838,0.004747365,0,FALSE
0.008224673,0.058985038,0.061020219,-0.360058965,-0.211168935,0.00454708,0,FALSE
0.00686932,0.053141432,0.06315068,-0.28815407,-0.211157439,0.004620844,0,FALSE
0.00737144,0.0557175,0.065266937,-0.383578111,-0.211484654,0.004726819,0,FALSE
-0.010667149,0.054256598,0.062582557,0.2097871818078226,-0.21426829,0.004052665,1,FALSE
0.013964781,0.042003331,0.0610865,-1.170641324,-0.177324767,0.004692807,1,FALSE
